API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
30015448400000,MUY WAYNO 18 FEDERAL,121H,MUY WAYNO 18 FEDERAL,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,GAS,WOLFCAMP (GAS),3191.00,KB,3159.00,18649.00,10845.66,GAS,ACTIVE,1,130044977,COM,321151,2018-11-30,2019-08-04,H,11404.00,18422.00,7018.00,8142.63,7018.00,2019-08-01,2022-12-01,41,2019-03-30,2019-04-15,3517.00,1123.00,2958.00,24.00,GAS LIFT,2019-10-02,InitialPotentialTest,2019-10-02,InitialPotentialTest,59433.50,2,132639.00,2,37327.00,2,356.6010,2,8.47,18.90,5.32,735221.49,1892925.00,419734.00,1506593.00,4509.82,4.4113,4411.3290,25342.00,2129.00,22430.00,11903.24,3553.43,265711.17,616801.00,162911.00,538953.00,37.86,87.89,23.21,409912.33,964190.00,249214.00,793429.00,2459.4740,58.41,137.39,35.51,176532.0000,46217.0000,294585.0000,PERMIAN BASIN,Delaware Basin,NM,18,25S,30E,NWSW,,,,,,,,PLAINS MARKETING L.P.,XTO PERMIAN OPERATING LLC.,,,32.1291720,-103.9281750,32.1515523,-103.9284521
30015448390000,MUY WAYNO 18 FEDERAL,104H,MUY WAYNO 18 FEDERAL,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP (GAS),WOLFCAMP (GAS),WOLFCAMP (GAS),3191.00,KB,3165.00,18583.00,10699.65,GAS,ACTIVE,1,130044948,COM,321151,2019-01-06,2019-08-04,H,11150.00,18444.00,7294.00,8191.45,7294.00,2019-09-01,2022-12-01,40,,,,,,,,,,,,50962.00,2,101538.00,2,34039.00,2,305.7720,2,6.99,13.92,4.67,612220.29,1493096.00,363371.00,1542638.00,4109.01,3.6733,3673.3220,18311.00,4886.00,23426.00,3747.65,2982.99,236012.67,472744.00,157222.00,593383.00,32.36,64.81,21.55,335066.67,697558.00,218807.00,855183.00,2010.4000,45.94,95.63,30.00,179707.0000,49743.0000,241811.0000,PERMIAN BASIN,,NM,18,25S,30E,NWSW,,,,,,,,PLAINS MARKETING L.P.,XTO PERMIAN OPERATING LLC.,,,32.1291790,-103.9229765,32.1515085,-103.9195799
30015448380000,MUY WAYNO 18 FEDERAL,102H,MUY WAYNO 18 FEDERAL,XTO ENERGY,EXXON MOBIL,"XTO ENERGY, INC",XOM,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,GAS,GAS,WOLFCAMP (GAS),3215.00,KB EST,3192.00,18435.00,10638.52,GAS,ACTIVE,1,130044949,COM,321151,2018-10-04,2019-08-04,H,10930.00,18111.00,7181.00,8275.39,7181.00,2019-08-01,2022-12-01,40,,,,,,,,,,,,59904.33,2,119108.00,2,40053.00,2,359.4260,2,8.34,16.59,5.58,551328.87,1460099.00,307979.00,476730.00,4740.90,3.3080,3307.9730,20941.00,1425.00,2014.00,14695.44,2973.76,187084.67,385426.00,122847.00,259739.00,26.05,53.67,17.11,281163.17,604525.00,180409.00,326018.00,1686.9790,39.15,84.18,25.12,119696.0000,26344.0000,32784.0000,PERMIAN BASIN,Delaware Basin,NM,18,25S,30E,NWSW,,,,,,,,PLAINS MARKETING L.P.,XTO PERMIAN OPERATING LLC.,,,32.1291720,-103.9280780,32.1519040,-103.9271246
30015448350000,OCOTILLO 6 31 STATE COM WCB,002H,OCOTILLO 6 31 STATE COM WCB,EARTHSTONE OPERATING,EARTHSTONE,"EARTHSTONE OPERATING, LLC",ESTE,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,WOLFCAMP (GAS),WOLFCAMP (GAS),3442.90,KB,3410.90,19156.00,9231.25,GAS,ACTIVE,1,130044929,COM,332603,2019-02-26,2019-05-24,H,9125.00,19110.00,9985.00,10101.24,9985.00,2019-06-01,2022-12-01,39,,,4209.00,342.00,2450.00,24.00,FLOWING,2019-06-29,InitialPotentialTest,2019-06-29,InitialPotentialTest,26668.17,2,107269.00,2,8790.00,2,160.0090,2,2.67,10.74,0.88,268750.19,1033003.00,96583.00,536625.00,10695.50,1.6125,1612.5010,21849.00,2157.00,9975.00,10129.35,12203.53,90071.50,335691.00,34123.00,256929.00,9.02,33.62,3.42,144342.00,552936.00,52186.00,346452.00,866.0520,14.46,55.38,5.23,85397.0000,7611.0000,31072.0000,PERMIAN BASIN,,NM,06,23S,26E,SESE,,,,,,,,SHELL TRADING US COMPANY,ENTERPRISE FIELD SERVICES L.L.C.,54.000000,,32.3269420,-104.3282310,32.3546047,-104.3254361
30015448340000,SOUTHERN COMFORT STATE 24 28 25 WD,010H,SOUTHERN COMFORT STATE 24 28 25 WD,MARATHON OIL PERMIAN LLC,MARATHON OIL,MARATHON OIL PERMIAN LLC,MRO,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,WOLFCAMP (GAS),WOLFCAMP (GAS),2943.50,KB,2917.00,17695.00,10618.99,GAS,ACTIVE,1,130044950,COM,321147,2018-06-04,2018-11-02,H,10424.00,17467.00,7043.00,7339.75,7043.00,2018-11-01,2022-12-01,50,2018-09-29,2018-10-23,4470.00,848.00,2509.00,24.00,FLOWING,2018-11-13,InitialPotentialTest,2018-11-13,InitialPotentialTest,74159.67,5,279538.00,5,27570.00,5,444.9580,5,10.53,39.69,3.91,1140044.01,4376754.00,410585.00,1582630.00,10659.80,6.8403,6840.2640,27184.00,1324.00,11340.00,20531.72,7595.34,341729.17,1208821.00,140259.00,465123.00,48.52,171.63,19.91,571631.33,2059748.00,228340.00,692675.00,3429.7880,81.16,292.45,32.42,487007.0000,31998.0000,173697.0000,PERMIAN BASIN,,NM,25,24S,28E,NWSE,,,,,,,,TRAFIGURA AG,SENDERO CARLSBAD MIDSTREAM LLC,,,32.1878160,-104.0379590,32.1676929,-104.0396524
30015448320000,SOUTHERN COMFORT STATE 24 28 25 TB,006H,SOUTHERN COMFORT STATE 24 28 25 TB,MARATHON OIL PERMIAN LLC,MARATHON OIL,MARATHON OIL PERMIAN LLC,MRO,WILLOW LAKE,EDDY (NM),DELAWARE,DELAWARE,,THIRD BONE SPRING,BONE SPRING,BONE SPRING,2945.50,KB,2919.00,17094.00,9608.44,OIL,INACTIVE,1,130044986,COM,321146,2018-06-02,2018-11-02,H,9745.00,16999.00,7254.00,7512.58,7254.00,2018-11-01,2020-02-01,15,2018-09-29,2018-10-20,1724.00,684.00,3225.00,24.00,FLOWING,2018-11-14,InitialPotentialTest,2018-11-14,InitialPotentialTest,24132.67,1,45646.00,1,16525.00,1,144.7960,1,3.33,6.29,2.28,186819.99,442296.00,113104.00,914133.00,3910.52,1.1209,1120.9200,4061.00,603.00,6309.00,6734.66,2383.92,78406.00,145620.00,54136.00,360256.00,10.81,20.07,7.46,153040.83,347909.00,95056.00,743082.00,918.2450,21.10,47.96,13.10,361207.0000,82165.0000,729059.0000,PERMIAN BASIN,,NM,25,24S,28E,NWSE,,,,,,,,ORYX ENERGY CO,SENDERO CARLSBAD MIDSTREAM LLC,,,32.1878150,-104.0377650,32.1672583,-104.0354644
30015448310000,SOUTHERN COMFORT STATE 24 28 25 WA,005H,SOUTHERN COMFORT STATE 24 28 25 WA,MARATHON OIL PERMIAN LLC,MARATHON OIL,MARATHON OIL PERMIAN LLC,MRO,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,WOLFCAMP (GAS),WOLFCAMP (GAS),2943.50,KB,2917.00,17247.00,9907.87,GAS,ACTIVE,1,130044980,COM,321145,2018-06-03,2018-11-02,H,10341.00,17073.00,6732.00,7489.54,6732.00,2018-11-01,2022-12-01,49,2018-09-29,2018-10-22,3392.00,1317.00,2888.00,24.00,FLOWING,2018-11-14,InitialPotentialTest,2018-11-14,InitialPotentialTest,42410.50,1,93543.00,1,27467.00,5,254.4630,1,6.30,13.90,4.08,466838.99,1211766.00,264878.00,945125.00,4574.81,2.8010,2801.0340,10525.00,1652.00,8737.00,6371.07,2677.91,157393.83,354263.00,98350.00,292558.00,23.38,52.62,14.61,233785.00,563016.00,139949.00,435726.00,1402.7100,34.73,83.63,20.79,156616.0000,26423.0000,133470.0000,PERMIAN BASIN,Delaware Basin,NM,25,24S,28E,NWSE,,,,,,,,TRAFIGURA AG,SENDERO CARLSBAD MIDSTREAM LLC,,,32.1878160,-104.0378620,32.1672574,-104.0366073
30015448160000,DERRINGER 18 B3MP FEDERAL,002H,DERRINGER 18 B3MP FEDERAL,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,RUSSELL,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRING,YATES,BONE SPRING,3280.00,KB,3253.00,13350.00,9016.80,OIL,ACTIVE,1,130044883,COM,321020,2018-04-20,2018-09-08,H,9103.00,13300.00,4197.00,4274.42,4197.00,2018-09-01,2022-12-01,52,,,1094.00,433.00,2290.00,24.00,GAS LIFT,2018-09-10,InitialPotentialTest,2018-09-10,InitialPotentialTest,32695.00,2,47862.00,2,24718.00,2,196.1700,2,7.79,11.40,5.89,387216.69,768490.00,259135.00,539646.00,2965.60,2.3233,2323.3000,1018.00,,,,1936.32,139049.50,242367.00,98655.00,199736.00,33.13,57.75,23.51,205035.00,380346.00,141644.00,274478.00,1230.2100,48.85,90.62,33.75,81134.0000,23497.0000,46017.0000,PERMIAN BASIN,,NM,18,20S,29E,SWSW,,,,,,,,PLAINS MARKETING L.P.,"DCP OPERATING COMPANY, LP",46.800000,,32.5670430,-104.1207310,32.5674800,-104.1068668
30015448060000,SCOTER 6 31 FEDERAL COM,007H,SCOTER 6 31 FEDERAL COM,CIMAREX,COTERRA ENERGY INC.,CIMAREX ENERGY CO.,CTRA,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,GAS,WOLFCAMP (GAS),3305.70,KB,3279.70,19073.00,9465.41,OIL,ACTIVE,1,130045099,COM,321000,2018-05-15,2018-10-05,H,9396.00,18970.00,9574.00,9867.87,9574.00,2018-10-01,2022-12-01,51,,,3094.00,216.00,3515.00,24.00,GAS LIFT,2018-10-17,InitialPotentialTest,2018-10-17,InitialPotentialTest,61005.50,3,258955.00,12,21537.00,3,366.0330,3,6.37,27.05,2.25,1208561.00,5488986.00,293730.00,2677564.00,18687.18,7.2514,7251.3660,52584.00,2433.00,29521.00,21612.82,9700.98,300328.00,1198554.00,100569.00,658235.00,31.37,125.19,10.50,556233.33,2377268.00,160022.00,1194404.00,3337.4000,58.10,248.30,16.71,642785.0000,24275.0000,352253.0000,PERMIAN BASIN,Delaware Basin,NM,06,25S,27E,SWSW,,,,,,,,PLAINS MARKETING L.P.,HUNTER GAS GATHERING INC,52.900000,,32.1529000,-104.2344670,32.1799524,-104.2367757
30015448050000,JOE COLEMAN 13 23S 27E RB,221H,JOE COLEMAN 13 23S 27E RB,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,WOLFCAMP (GAS),WOLFCAMP (GAS),3131.50,KB,3103.00,14977.00,10298.79,GAS,ACTIVE,1,130045037,COM,317424,2018-04-01,2018-07-01,H,10365.00,14833.00,4468.00,5472.87,4468.00,2018-06-01,2022-12-01,55,2018-06-22,2018-06-23,3946.00,395.00,3356.00,24.00,FLOWING,2018-07-13,InitialPotentialTest,2018-07-13,InitialPotentialTest,29753.50,2,140319.00,2,6367.00,2,178.5210,2,6.66,31.41,1.43,296077.36,1431902.00,57427.00,528224.00,24934.30,1.7765,1776.4640,5231.00,468.00,666.00,11177.35,22038.48,96217.17,461047.00,19376.00,206567.00,21.53,103.19,4.34,146347.83,710009.00,28013.00,289318.00,878.0870,32.75,158.91,6.27,132064.0000,6976.0000,40573.0000,PERMIAN BASIN,Delaware Basin,NM,14,23S,27E,NENE,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,48.000000,,32.3110870,-104.1535370,32.3114676,-104.1358291
30015448040000,DR K 24 23S 27E RB,204H,DR K 24 23S 27E RB,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,GAS,GAS,WOLFCAMP (GAS),3163.50,KB,3135.00,14464.50,9431.94,GAS,ACTIVE,1,130044868,COM,315274,2018-06-23,2018-09-12,H,9740.00,14308.00,4568.00,5464.94,4568.00,2018-09-01,2022-12-01,52,2018-09-03,2018-09-06,1538.00,963.00,5268.00,24.00,FLOWING,2018-09-19,InitialPotentialTest,2018-09-19,InitialPotentialTest,19341.33,2,29756.00,2,14382.00,2,116.0480,2,4.23,6.51,3.15,250956.84,614843.00,148483.00,1055736.00,4140.83,1.5057,1505.7410,3420.00,795.00,5560.00,4301.89,2068.98,87876.33,137294.00,64994.00,346353.00,19.24,30.06,14.23,127331.67,226492.00,89583.00,548711.00,763.9900,27.87,49.58,19.61,58122.0000,10251.0000,78175.0000,PERMIAN BASIN,Delaware Basin,NM,23,23S,27E,SESE,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,47.000000,,32.2838460,-104.1537080,32.2845501,-104.1360448
30015448030000,SKYNYRD 2 W0DM FEE,002H,SKYNYRD 2 W0DM FEE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,GAS,GAS,WOLFCAMP (GAS),3043.00,KB,3016.00,14305.00,9654.20,GAS,ACTIVE,1,130044870,COM,321448,2018-08-03,2019-01-05,H,9795.00,14265.00,4470.00,4761.65,4470.00,2018-12-01,2022-12-01,49,,,2855.00,751.00,1709.00,24.00,F,2019-01-08,InitialPotentialTest,2019-01-08,InitialPotentialTest,34983.00,3,50604.00,3,26549.00,3,209.8980,3,7.83,11.32,5.94,418651.51,869097.00,273802.00,1045727.00,3174.18,2.5119,2511.9090,11168.00,1296.00,10062.00,8617.28,1998.62,136808.67,198688.00,103694.00,276410.00,30.61,44.45,23.20,222182.00,336966.00,166021.00,508648.00,1333.0920,49.71,75.38,37.14,129512.0000,21627.0000,135528.0000,PERMIAN BASIN,Delaware Basin,NM,02,24S,28E,NWNW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,TARGA MIDSTREAM SERVICES LLC,49.000000,,32.2537770,-104.0623900,32.2406892,-104.0624902
30015448020000,SKYNYRD 2 W0DM FEE,001H,SKYNYRD 2 W0DM FEE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,GAS,WOLFCAMP (GAS),3043.00,KB,3016.00,14385.00,9642.40,GAS,ACTIVE,1,130044838,COM,321448,2018-07-17,2019-01-05,H,9767.00,14385.00,4618.00,4834.54,4618.00,2018-12-01,2022-12-01,49,,,1130.00,509.00,2740.00,24.00,FLOWING,2019-01-08,InitialPotentialTest,2019-01-08,InitialPotentialTest,26848.17,4,42129.00,10,20445.00,4,161.0890,4,5.81,9.12,4.43,374100.36,889724.00,225813.00,1158645.00,3940.09,2.2446,2244.6020,11481.00,1144.00,9173.00,10035.84,2473.51,95187.67,149944.00,70197.00,298301.00,20.61,32.47,15.20,173237.50,314349.00,120846.00,559304.00,1039.4250,37.51,68.07,26.17,137179.0000,23528.0000,147451.0000,PERMIAN BASIN,Delaware Basin,NM,02,24S,28E,NWNW,,,,,,,,ORYX DELAWARE OIL TRANSPORT LLC,TARGA MIDSTREAM SERVICES LLC,,,32.2537760,-104.0624870,32.2407362,-104.0654975
30015448010000,SKYNYRD 2 W0CN FEE,001H,SKYNYRD 2 W0CN FEE,MEWBOURNE OIL,MEWBOURNE OIL,MEWBOURNE OIL CO,,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,GAS,MULTIPLE,3043.00,KB,3016.00,14445.00,9670.30,GAS,ACTIVE,2,"130044965,130190063",MULTIPLE,MULTIPLE,2018-08-22,2019-01-04,H,9848.00,14395.00,4547.00,4853.81,4547.00,2018-12-01,2022-12-01,49,,,916.00,446.00,2870.00,24.00,FLOWING,2019-01-06,InitialPotentialTest,2019-01-06,InitialPotentialTest,40130.50,7,64083.00,7,29450.00,7,240.7830,7,8.83,14.09,6.48,484740.83,906275.00,333695.00,1078342.00,2715.88,2.9084,2908.4450,9144.00,1589.00,9579.00,5754.56,1736.50,170710.17,248347.00,129319.00,287525.00,37.54,54.62,28.44,291518.50,452661.00,216075.00,591328.00,1749.1110,64.11,99.55,47.52,82991.0000,20470.0000,107193.0000,PERMIAN BASIN,Delaware Basin,NM,02,24S,28E,NENW,,,,,,,,MULTIPLE,MULTIPLE,,,32.2537770,-104.0622930,32.2406535,-104.0594673
30015447900100,DAVINCI 7 18 FEDERAL COM,030H,DAVINCI 7 18 FEDERAL COM,CIMAREX,COTERRA ENERGY INC.,CIMAREX ENERGY CO.,CTRA,COTTONWOOD DRAW,EDDY (NM),DELAWARE,DELAWARE,,O,O,MULTIPLE,3331.40,KB,3308.00,17841.00,7952.43,GAS,ACTIVE,2,"130044912,130776001",MULTIPLE,MULTIPLE,2020-01-03,2020-05-03,H,7930.00,17792.00,9862.00,10133.29,9862.00,2020-05-01,2022-12-01,32,,,,,,,,,,,,78868.00,3,192625.00,4,58360.00,1,473.2080,3,8.00,19.53,5.92,839749.17,2648671.00,398304.00,412127.00,6649.87,5.0385,5038.4950,36801.00,2870.00,3986.00,12822.65,2340.09,393646.00,924876.00,239500.00,169383.00,39.92,93.78,24.29,576921.50,1598955.00,310429.00,240400.00,3461.5290,58.50,162.13,31.48,527037.0000,38318.0000,98363.0000,PERMIAN BASIN,,NM,07,25S,27E,NWNE,,,,,,,,MULTIPLE,MULTIPLE,,,32.1507779,-104.2255716,32.1229658,-104.2273505
30015447570000,SPUD MUFFIN 31 30,738H,SPUD MUFFIN 31 30,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,WOLFCAMP (GAS),WOLFCAMP (GAS),2992.30,KB,2960.00,21084.00,10933.74,GAS,ACTIVE,1,130045049,COM,320827,2019-03-25,2020-02-27,H,11012.00,20910.00,9898.00,10185.74,9898.00,2020-02-01,2022-12-01,35,2020-01-28,2020-02-09,11354.00,1068.00,2118.00,24.00,FLOWING,2020-03-23,InitialPotentialTest,2020-03-23,InitialPotentialTest,70503.67,5,287020.00,5,25395.00,2,423.0220,5,7.12,29.00,2.57,1074555.98,4677300.00,295006.00,1276001.00,15854.93,6.4473,6447.3360,74667.00,3084.00,16612.00,24211.09,10485.25,335968.33,1331144.00,114111.00,492133.00,33.94,134.49,11.53,584096.17,2412145.00,182072.00,778196.00,3504.5770,59.01,243.70,18.39,996303.0000,44315.0000,221856.0000,PERMIAN BASIN,,NM,31,23S,29E,SESE,,,,,,,,"ENLINK MIDSTREAM OPERATING, LP","DCP OPERATING COMPANY, LP",,,32.2551110,-104.0167280,32.2831075,-104.0165646
30015447550000,SPUD MUFFIN 31 30,736H,SPUD MUFFIN 31 30,DEVON,DEVON ENERGY,"DEVON ENERGY PRODUCTION COMPANY, LP",DVN,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,WOLFCAMP (GAS),WOLFCAMP (GAS),2984.40,KB,2960.40,20815.00,10765.60,GAS,ACTIVE,1,130045052,COM,320827,2019-11-08,2020-02-29,H,10857.00,20666.00,9809.00,9945.51,9809.00,2020-02-01,2022-12-01,35,,,11651.00,1312.00,2509.00,24.00,FLOWING,2020-03-23,InitialPotentialTest,2020-03-23,InitialPotentialTest,78037.33,4,290432.00,4,29652.00,2,468.2240,4,7.96,29.61,3.02,1177621.33,4853528.00,368700.00,1534663.00,13163.89,7.0657,7065.7280,77596.00,4757.00,19833.00,16311.96,9379.91,356045.67,1341808.00,132411.00,572962.00,36.30,136.79,13.50,631109.00,2472990.00,218944.00,927361.00,3786.6540,64.34,252.11,22.32,1063117.0000,64414.0000,280620.0000,PERMIAN BASIN,,NM,31,23S,29E,SESE,,,,,,,,"ENLINK MIDSTREAM OPERATING, LP","DCP OPERATING COMPANY, LP",,,32.2551120,-104.0168250,32.2823572,-104.0194529
30015447510000,GARRETT STATE COM,121H,GARRETT STATE COM,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,WILLOW LAKE,EDDY (NM),DELAWARE,DELAWARE,,BONE SPRINGS,BONE SPRING,BONE SPRING,2966.50,KB,2938.00,13311.00,8614.16,OIL,ACTIVE,1,130044934,COM,319473,2018-06-04,2018-07-24,H,8691.00,13179.00,4488.00,4479.51,4488.00,2018-07-01,2022-12-01,54,2018-07-19,2018-07-19,2488.00,1806.00,1703.00,24.00,FLOWING,2018-08-14,InitialPotentialTest,2018-08-14,InitialPotentialTest,57332.83,2,66101.00,2,46316.00,2,343.9970,2,12.77,14.73,10.32,525408.30,1284656.00,311299.00,514533.00,4126.76,3.1525,3152.4500,4490.00,790.00,1638.00,5683.54,1427.17,182435.17,245137.00,141579.00,170872.00,40.65,54.62,31.55,302399.67,582892.00,205251.00,285942.00,1814.3980,67.38,129.88,45.73,67658.0000,12116.0000,21600.0000,PERMIAN BASIN,Delaware Basin,NM,32,24S,29E,NWNW,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,43.600000,,32.1802820,-104.0132900,32.1792986,-103.9988587
30015447500000,OGDEN 20509 29 32,002H,OGDEN 20509 29 32,BTA OIL PRODUCERS,BTA OIL PRODUCERS,"BTA OIL PRODUCERS, LLC",,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,GAS,WOLFCAMP (GAS),3097.00,KB,3072.00,16910.00,9522.90,GAS,ACTIVE,1,130034677,COM,321263,2018-06-23,2018-12-01,H,9750.00,16585.00,6835.00,7705.24,6835.00,2019-01-01,2022-12-01,48,,,908.00,534.00,3029.00,24.00,FLOWING,2019-01-18,InitialPotentialTest,2019-01-18,InitialPotentialTest,51775.17,2,84697.00,2,37659.00,2,310.6510,2,7.58,12.39,5.51,577258.50,1039545.00,404001.00,1865597.00,2573.12,3.4636,3463.5510,10634.00,2426.00,17928.00,4383.35,2249.05,205649.83,327023.00,151146.00,610440.00,30.09,47.85,22.11,330473.00,537648.00,240865.00,850073.00,1982.8380,48.35,78.66,35.24,177979.0000,40625.0000,278488.0000,PERMIAN BASIN,Delaware Basin,NM,29,23S,28E,NWNE,,,,,,,,"PLAINS MARKETING, L.P.",SENDERO CARLSBAD MIDSTREAM LLC,40.000000,,32.2824910,-104.1058430,32.2615169,-104.1023851
30015447490000,OGDEN 20509 29 32,001H,OGDEN 20509 29 32,BTA OIL PRODUCERS,BTA OIL PRODUCERS,"BTA OIL PRODUCERS, LLC",,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,T WOLFCAMP,GAS,WOLFCAMP (GAS),3097.00,KB,3072.00,17994.00,10499.90,GAS,ACTIVE,1,130034756,COM,321263,2018-07-07,2019-01-09,H,10700.00,17700.00,7000.00,7723.05,7000.00,2019-01-01,2022-12-01,48,,,8017.00,516.00,4211.00,24.00,FLOWING,2019-01-22,InitialPotentialTest,2019-01-22,InitialPotentialTest,47446.50,2,204591.00,2,13348.00,2,284.6790,2,6.78,29.23,1.91,661063.68,3313882.00,108750.00,1081438.00,30472.48,3.9664,3966.3820,25157.00,414.00,12646.00,60765.70,15327.46,202815.50,919647.00,49541.00,361115.00,28.97,131.38,7.08,350976.50,1668507.00,72892.00,485815.00,2105.8590,50.14,238.36,10.41,337433.0000,11554.0000,146162.0000,PERMIAN BASIN,Delaware Basin,NM,29,23S,28E,NWNE,,,,,,,,"PLAINS MARKETING, L.P.",SENDERO CARLSBAD MIDSTREAM LLC,40.000000,,32.2825740,-104.1058440,32.2615912,-104.1020588
30015447440000,JIMMY KONE 05 24S 28E RB,215H,JIMMY KONE 05 24S 28E RB,MATADOR,MATADOR RESOURCES,MATADOR PRODUCTION COMPANY,MTDR,PURPLE SAGE,EDDY (NM),DELAWARE,DELAWARE,,WOLFCAMP,GAS,WOLFCAMP (GAS),3072.64,KB EST,3049.64,14608.00,9711.72,GAS,ACTIVE,1,130034673,COM,315284,2018-03-07,2018-06-04,H,10003.00,14454.00,4451.00,4945.72,4451.00,2018-06-01,2022-12-01,55,2018-04-23,2018-04-30,2064.00,1202.00,4447.00,24.00,FLOWING,2018-06-15,InitialPotentialTest,2018-06-15,InitialPotentialTest,34478.17,2,55945.00,2,25154.00,2,206.8690,2,7.75,12.57,5.65,336834.15,879607.00,190233.00,811283.00,4623.84,2.0210,2021.0050,7185.00,558.00,5337.00,12876.34,2224.10,144574.67,257542.00,101651.00,313095.00,32.48,57.86,22.84,194776.67,391306.00,129559.00,434441.00,1168.6600,43.76,87.91,29.11,100004.0000,6329.0000,67563.0000,PERMIAN BASIN,Delaware Basin,NM,05,24S,28E,SENE,,,,,,,,"PLAINS MARKETING, L.P.",BP AMERICA INC,45.000000,,32.2490470,-104.1017370,32.2514303,-104.1174859
