"","api","sampler","distance","Well.Name","Well.Number","Lease.Name","Operator.Alias..Legacy.","Operator.Company.Name","Operator..Reported.","Operator.Ticker","Field","County.Parish","DI.Basin","DI.Play","DI.Subplay","Formation.at.Total.Depth","Target.Formation","Producing.Reservoir","Elevation","Elevation.Type","Ground.Elevation","Measured.Depth..TD.","True.Vertical.Depth","Production.Type","Well.Status","Producing.Entity.Count","Producing.Entity.ID","Producing.Entity.Type","Producing.Entity.Lease.Number","Spud.Date","Completion.Date","Drill.Type","Upper.Perforation","Lower.Perforation","Gross.Perforated.Interval","Horizontal.Length","DI.Lateral.Length","First.Prod.Date","Last.Prod.Date","Months.Produced","Start.Date..First.Treatment.Job.","End.Date..First.Treatment.Job.","First.Test.Gas.Volume","First.Test.Oil.Volume","First.Test.Water.Volume","First.Test.Hours.Tested","First.Test.Production.Method","First.Well.Test.Date","First.Reported.Test.Type","Last.Well.Test.Date","Last.Test.Type","Peak.BOE","Peak.BOE.Month.No.","Peak.Gas","Peak.Gas.Month.No.","Peak.Oil","Peak.Oil.Month.No.","Peak.MMCFGE","Peak.MMCFGE.Month.No.","Peak.BOE.per.perforated.Ft","Peak.Gas.per.perforated.Ft","Peak.Oil.per.perforated.Ft","Cum.BOE","Cum.Gas","Cum.Oil","Cum.Water","Cum.GOR","Cum.BCFGE","Cum.MMCFGE","Latest.Gas","Latest.Oil","Latest.Water","Latest.GOR","X2nd.Month.GOR","First.6.BOE","First.6.Gas","First.6.Oil","First.6.Water","First.6.BOE.per.perforated.Ft","First.6.Gas.per.perforated.Ft","First.6.Oil.per.perforated.Ft","First.12.BOE","First.12.Gas","First.12.Oil","First.12.Water","First.12.MMCFGE","First.12.BOE.per.perforated.Ft","First.12.Gas.per.perforated.Ft","First.12.Oil.per.perforated.Ft","Last.12.Gas","Last.12.Oil","Last.12.Water","AAPG.Geologic.Province","Play.Assessment.Basin","State","Section","Township","Range","Quarter.Quarter","District","Abstract","Block","Survey","Shallowest.Perforation","Deepest.Perforation","Gross.Perforated.Interval..Multiple.Prod.Entities.","Oil.Gatherer","Gas.Gatherer","Oil.Gravity","Gas.Gravity","lat.w","lon.w","Bottom.Hole.Latitude..WGS84.","Bottom.Hole.Longitude..WGS84.","V1.w","V2.w","lon.s","lat.s","V1.s","V2.s","2.5km"
"118",30015335340000,"Carlsbad #2",884.109314035267,"PECOS RIVER 9","001","PECOS RIVER 9","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","TANSILL DAM","EDDY (NM)","DELAWARE","DELAWARE",NA,"ATOKA (GAS)","ATOKA (GAS)","MULTIPLE",3093,"KB",3077,11880,11880,"GAS","ACTIVE",2,"104603558,105590740","MULTIPLE","MULTIPLE","2004-08-10","2004-11-19","V",11398,11656,258,NA,258,"2004-11-01","2022-10-01",210,"","",NA,NA,519,24,"FLOWING","2004-11-22","InitialPotentialTest","2005-03-28","InitialPotentialTest",5630.33,2,33782,2,60,13,33.782,2,21.82,130.94,0.23,59057.35,353036,218,14528,1619431.19,0.3543,354.344,536,NA,17,NA,NA,17339.17,104035,0,1029,67.21,403.24,0,23881.17,143287,0,2920,143.287,92.56,555.38,0,8096,NA,458,"PERMIAN BASIN","","NM",9,"22S",27,"NESE",NA,NA,NA,NA,11170,11656,486,"MULTIPLE","MULTIPLE",NA,NA,32.404438,-104.1894531,32.4047291,-104.1892504,576223.606332667,3585554.96961966,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"119",30015335450000,"oil well area #3",827.742800306775,"PARDUE 34","004","PARDUE 34","RUBICON O&G","RUBICON OIL & GAS LLC","RUBICON OIL & GAS, LLC","","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"BRUSHY CANYON, EAST","BRUSHY CANYON, EAST","MULTIPLE",3071,"KB",3053,6495,6495,"OIL","ACTIVE",2,"104603965,104672888","MULTIPLE","MULTIPLE","2004-09-23","2004-11-10","V",6200,6244,44,NA,44,"2004-12-01","2022-11-01",216,"","",44,6,80,24,"PUMPING","2004-12-14","InitialPotentialTest","2004-12-14","InitialPotentialTest",776.33,2,2398,5,532,2,4.658,2,17.64,54.5,12.09,57398.63,204118,23379,105147,8730.83,0.3444,344.392,614,75,265,8186.67,2755.64,3570.33,9308,2019,5327,81.14,211.55,45.89,6241.33,16454,3499,7362,37.448,141.85,373.95,79.52,7535,743,3248,"PERMIAN BASIN","","NM",34,"23S",28,"NENW",NA,NA,NA,NA,6200,6244,44,"MULTIPLE","MULTIPLE",NA,NA,32.2673683,-104.0770493,32.2677975,-104.076449,586925.329220263,3570445.87144396,-104.070258300466,32.272107693384,587560.39114406,3570976.77114861,TRUE
"120",30015335870000,"Carlsbad #2",1571.36981852404,"BAR W FEE","002","BAR W FEE","CONCHO OPERATING","CONOCOPHILLIPS","COG OPERATING LLC","COP","ESPERANZA","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. BONE SPRINGS","DELAWARE","DELAWARE",3087,"KB",3075,5310,5310,"OIL","ACTIVE",1,"104604007","COM","308041","2004-10-08","2004-12-17","V",4765,5216,451,NA,451,"2004-12-01","2022-11-01",211,"","",410,132,419,24,"PUMPING","2004-12-24","InitialPotentialTest","2004-12-24","InitialPotentialTest",6312,2,13506,2,4061,2,37.872,2,14,29.95,9,138295.19,434473,65883,420971,6594.61,0.8298,829.771,139,NA,NA,NA,3325.78,20602.5,51693,11987,29761,45.68,114.62,26.58,28991.17,76897,16175,48104,173.947,64.28,170.5,35.86,1442,NA,NA,"PERMIAN BASIN","","NM",10,"22S",27,"NESW",NA,NA,NA,NA,4765,5216,451,"HOLLY TRANSPORTATION, LLC","DCP OPERATING COMPANY, LP",NA,NA,32.4062881,-104.1809006,32.4065333,-104.1806932,577026.333074517,3585766.19146145,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"121",30015336030000,"Carlsbad #2",1435.03995545626,"BAR W FEE","001","BAR W FEE","CONCHO OPERATING","CONOCOPHILLIPS","COG OPERATING LLC","COP","ESPERANZA","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. BONE SPRINGS","DELAWARE","DELAWARE",3090,"KB",3078,5350,5350,"OIL","ACTIVE",1,"104619802","COM","308041","2004-10-18","2005-01-06","V",4670,5171,501,NA,501,"2005-01-01","2022-11-01",210,"","",1066,271,790,24,"PUMPING","2005-01-11","InitialPotentialTest","2005-01-11","InitialPotentialTest",10228.67,2,37696,2,4291,1,61.372,2,20.42,75.24,8.56,193995.18,689119,79142,416664,8707.37,1.164,1163.971,139,NA,NA,NA,9552.97,39304.67,144682,15191,38099,78.45,288.79,30.32,59199.33,224354,21807,65075,355.196,118.16,447.81,43.53,1371,NA,NA,"PERMIAN BASIN","","NM",10,"22S",27,"NWSW",NA,NA,NA,NA,4670,5171,501,"HOLLY TRANSPORTATION, LLC","DCP OPERATING COMPANY, LP",NA,NA,32.4064827,-104.1830368,32.4065139,-104.1828512,576825.278750184,3585786.22651992,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"122",30015336380000,"oil well area #1 (BLM)",1215.97834131671,"PARDUE B 8808 JVP","004","PARDUE B 8808 JVP","BTA OIL PRODUCERS","BTA OIL PRODUCERS","BTA OIL PRODUCERS, LLC","","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. BRUSHY CNYN ""PARDUE""","BRUSHY CANYON, EAST","BRUSHY CANYON, EAST",3002,"KB EST",2985,6300,6300,"GAS","ACTIVE",1,"104619908","COM","305270","2004-10-23","2004-12-22","V",5850,5988,138,NA,138,"2004-12-01","2022-11-01",215,"","",280,70,38,24,"FLOWING","2004-12-31","InitialPotentialTest","2004-12-31","InitialPotentialTest",4130,10,7070,73,3883,10,24.78,10,29.93,51.23,28.14,230706.86,420341,160650,163380,2616.5,1.3842,1384.241,1620,454,490,3568.28,4814.23,6685.5,12495,4603,3705,48.45,90.54,33.36,19978.5,19803,16678,8714,119.871,144.77,143.5,120.86,13218,2992,6469,"PERMIAN BASIN","","NM",11,"23S",28,"NESW",NA,NA,NA,NA,5850,5988,138,"ENTERPRISE CRUDE OIL LLC","DCP OPERATING COMPANY, LP",39.6,NA,32.3173027,-104.0619202,32.3174179,-104.0621786,588301.850550087,3575993.65570997,-104.072131811451,32.3240202829778,587334.142469125,3576729.96026421,TRUE
"123",30015336450000,"oil well area #2",2487.54795058865,"SCB 13 FEDERAL","008","SCB 13 FEDERAL","CHEVRON","CHEVRON","CHEVRON U S A INC","CVX","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"BONE SPRING","DELAWARE","MULTIPLE",2992,"KB EST",2975,6484,6484,"OIL","ACTIVE",3,"104644836,105582579,123305653","MULTIPLE","MULTIPLE","2005-02-09","2005-03-01","V",6149,6208,59,NA,59,"2005-04-01","2022-11-01",187,"","",100,20,315,24,"PUMPING","2005-04-15","InitialPotentialTest","2005-04-17","InitialPotentialTest",592.5,2,1367,112,428,20,3.555,2,10.04,23.17,7.25,39745.22,94633,23973,272234,3947.48,0.2385,238.471,428,150,2043,2853.33,2444.18,1755.83,3845,1115,9859,29.76,65.17,18.9,3168.17,7573,1906,21056,19.009,53.7,128.36,32.31,2589,1402,11914,"PERMIAN BASIN","","NM",13,"23S",28,"NENW",NA,NA,NA,NA,6149,6208,59,"MULTIPLE","MULTIPLE",NA,NA,32.3110161,-104.0418091,32.3113492,-104.0414555,590201.223060671,3575313.50646609,-104.066007144229,32.3020064247921,587931.905474998,3574294.63822052,TRUE
"124",30015336700000,"mid-south #3",2129.96466555353,"ROGERS","001","ROGERS","MARATHON OIL PERMIAN LLC","MARATHON OIL","MARATHON OIL PERMIAN LLC","MRO","WILDCAT","EDDY (NM)","DELAWARE","DELAWARE",NA,"MORROW (GAS)","MORROW (GAS)","MULTIPLE",3160,"KB",3143,11926,11865,"GAS","ACTIVE",2,"104644998,108930562","MULTIPLE","MULTIPLE","2004-10-23","2005-05-09","V",11871,11882,11,NA,11,"2005-11-01","2022-11-01",200,"","",703,NA,NA,24,"FLOWING","2005-05-30","InitialPotentialTest","2005-05-30","InitialPotentialTest",11482,1,68766,1,26,3,68.892,1,1043.82,6251.45,2.36,51664.64,309646,57,1326,5432385.96,0.31,309.988,325,NA,NA,NA,3930400,20498,122646,57,1062,1863.45,11149.64,5.18,25806.5,154497,57,1223,154.839,2346.05,14045.18,5.18,3574,NA,NA,"PERMIAN BASIN","","NM",29,"22S",27,"NWSW",NA,NA,NA,NA,11871,11882,11,"MULTIPLE","MULTIPLE",NA,NA,32.3609467,-104.2056961,32.3608948,-104.2053194,574731.875005618,3580722.33088361,-104.195385700744,32.3438419390585,575716.203505018,3578833.45638228,TRUE
"125",30015338850000,"mid-south #2 (BLM)",1720.45519819651,"CARRASCO 6 COM","002","CARRASCO 6 COM","MARATHON OIL PERMIAN LLC","MARATHON OIL","MARATHON OIL PERMIAN LLC","MRO","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"MORROW, NORTH (GAS)","MORROW, NORTH (GAS)","MORROW, NORTH (GAS)",3064,"KB",3048,12665,12605.62,"GAS","ACTIVE",1,"104672761","COM","318180","2005-01-12","2005-06-04","V",12054,12480,426,NA,426,"2005-06-01","2022-11-01",203,"","",1737,NA,22,24,"FLOWING","2005-06-16","InitialPotentialTest","2005-06-16","InitialPotentialTest",10091.67,2,60538,2,60,198,60.55,2,23.69,142.11,0.14,144275.19,865021,105,25090,8238295.24,0.8657,865.651,1009,NA,NA,NA,30269000,52824.33,316934,2,1088,124,743.98,0,90245.5,541431,7,2007,541.473,211.84,1270.96,0.02,7386,NA,NA,"PERMIAN BASIN","","NM",6,"23S",28,"SWSE",NA,NA,NA,NA,12054,12480,426,"","ENTERPRISE FIELD SERVICES L.L.C.",NA,NA,32.330601,-104.122673,32.3291937,-104.1201562,582570.893223642,3577419.38201599,-104.126102741799,32.3458448994836,582234.299210755,3579106.58993427,TRUE
"126",30015339120000,"Carlsbad #2",830.05180757338,"PECOS RIVER 9","002","PECOS RIVER 9","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","CARLSBAD","EDDY (NM)","DELAWARE","DELAWARE",NA,"MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)",3102,"KB",3085,11900,11900,"GAS","ACTIVE",1,"105412141","COM","034150","2005-03-30","2005-06-25","V",11338,11476,138,NA,138,"2005-06-01","2022-10-01",203,"","",414,NA,11,24,"FLOWING","2005-07-10","InitialPotentialTest","2005-07-10","InitialPotentialTest",1816.17,2,10897,2,47,78,10.897,2,13.16,78.96,0.34,38627.06,231030,122,1748,1893688.52,0.2318,231.762,279,NA,NA,NA,NA,6235.83,37415,0,395,45.19,271.12,0,10065.83,60125,45,581,60.395,72.94,435.69,0.33,3601,2,2,"PERMIAN BASIN","","NM",9,"22S",27,"SWSW",NA,NA,NA,NA,11338,11476,138,"SCURLOCK PERMIAN LLC","DCP OPERATING COMPANY, LP",NA,NA,32.4020653,-104.200882,32.4023541,-104.2006044,575150.771584408,3585283.85467868,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"127",30015339840000,"Carlsbad #2",1160.09241790764,"PECOS RIVER 9","003","PECOS RIVER 9","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","ESPERANZA","EDDY (NM)","DELAWARE","DELAWARE",NA,"DELAWARE","DELAWARE","DELAWARE",3091,"KB",3079,5400,5340,"GAS","ACTIVE",1,"105563615","COM","034150","2005-04-26","2005-06-25","V",5104,5148,44,NA,44,"2005-06-01","2022-10-01",205,"","",108,30,22,24,"FLOWING","2005-07-01","InitialPotentialTest","2005-07-01","InitialPotentialTest",1360.17,2,4483,2,613,2,8.161,2,30.91,101.89,13.93,19775.25,49789,11477,11505,4338.15,0.1187,118.651,7,25,29,280,7313.21,4702.17,15205,2168,1557,106.87,345.57,49.27,6817.67,21682,3204,2348,40.906,154.95,492.77,72.82,71,274,299,"PERMIAN BASIN","","NM",9,"22S",27,"NESE",NA,NA,NA,NA,5104,5148,44,"SCURLOCK PERMIAN LLC","DCP OPERATING COMPANY, LP",NA,NA,32.4062576,-104.1873169,32.4065409,-104.187109,576422.966399196,3585758.20530762,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"128",30015339870000,"Carlsbad #2",2272.41649343088,"CHARLES FEE","001","CHARLES FEE","CONCHO OPERATING","CONOCOPHILLIPS","COG OPERATING LLC","COP","ESPERANZA","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. BONE SPRINGS","DELAWARE","DELAWARE",3138,"KB",3126,5430,5380,"OIL","ACTIVE",1,"105563533","COM","308159","2005-06-21","2005-09-04","V",5133,5294,161,NA,161,"2005-09-01","2022-11-01",184,"","",250,77,446,24,"FLOWING","2005-09-07","InitialPotentialTest","2005-09-07","InitialPotentialTest",3974.67,33,4734,38,3650,33,23.848,33,24.69,29.4,22.67,136318.66,192148,104294,563075,1842.37,0.8179,817.912,7,NA,NA,NA,2375,3848,7866,2537,21903,23.9,48.86,15.76,5510.17,11893,3528,35536,33.061,34.22,73.87,21.91,155,NA,NA,"PERMIAN BASIN","","NM",10,"22S",27,"NENW",NA,NA,NA,NA,3680,4100,420,"HOLLY TRANSPORTATION, LLC","DCP OPERATING COMPANY, LP",NA,NA,32.4134369,-104.1788483,32.4135487,-104.1785919,577213.244792439,3586560.14895878,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"129",30015340130000,"mid-south #3",2001.31753233534,"RANCH HAND 5 FEE COM","002","RANCH HAND 5 FEE COM","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","CARLSBAD","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. BARNETT","MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)",3178,"KB",3161,12145,12145,"GAS","ACTIVE",1,"105563466","COM","026686","2005-03-30","2006-09-23","V",11732,12042,310,NA,310,"2005-05-01","2022-10-01",207,"","",832,NA,1,24,"FLOWING","2005-06-19","InitialPotentialTest","2006-09-27","InitialPotentialTest",3643.67,18,21862,18,140,50,21.862,18,11.75,70.52,0.45,103352.14,615643,745,6464,826366.44,0.6201,620.113,518,NA,NA,NA,NA,14018.83,82025,348,829,45.22,264.6,1.12,19004.83,110483,591,965,114.029,61.31,356.4,1.91,7968,NA,NA,"PERMIAN BASIN","","NM",5,"23S",27,"SWSE",NA,NA,NA,NA,11732,12042,310,"SCURLOCK PERMIAN LLC","ENTERPRISE FIELD SERVICES L.L.C.",49,NA,32.3299789,-104.2090073,32.3298885,-104.2087172,574445.690681153,3577287.14818867,-104.195385700744,32.3438419390585,575716.203505018,3578833.45638228,TRUE
"130",30015340450000,"Carlsbad #2",906.064715846147,"BAR W FEE","004","BAR W FEE","CONCHO OPERATING","CONOCOPHILLIPS","COG OPERATING LLC","COP","ESPERANZA","EDDY (NM)","DELAWARE","DELAWARE",NA,"DELAWARE","DELAWARE","DELAWARE",3092,"KB",3080,5406,5398,"OIL","ACTIVE",1,"105582665","COM","308041","2005-08-27","2005-08-27","V",5138,5156,18,NA,18,"2005-08-01","2022-11-01",170,"","",841,93,260,24,"FLOWING","2005-09-04","InitialPotentialTest","2005-09-04","InitialPotentialTest",3734.83,2,16853,2,926,2,22.409,2,207.49,936.28,51.44,67134.47,320235,13762,230499,23269.51,0.4028,402.807,NA,2,NA,NA,18199.78,11583.17,51913,2931,19268,643.51,2884.06,162.83,17476.17,77995,4477,36084,104.857,970.9,4333.06,248.72,NA,15,4,"PERMIAN BASIN","","NM",10,"22S",27,"SWSW",NA,NA,NA,NA,5138,5156,18,"HOLLY TRANSPORTATION, LLC","DCP OPERATING COMPANY, LP",NA,NA,32.4008217,-104.1851807,32.4010957,-104.1849793,576628.448448481,3585157.14132485,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"131",30015340470000,"Carlsbad #2",1477.44470879603,"BAR W FEE","005","BAR W FEE","CONCHO OPERATING","CONOCOPHILLIPS","COG OPERATING LLC","COP","ESPERANZA","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. BONE SPRINGS","DELAWARE","DELAWARE",3087,"KB",3075,5380,5365,"OIL","ACTIVE",1,"105582666","COM","308041","2005-07-18","2005-08-14","V",5172,5206,34,NA,34,"2005-09-01","2022-11-01",155,"","",736,63,212,24,"FLOWING","2005-09-04","InitialPotentialTest","2005-09-04","InitialPotentialTest",2610,1,12480,1,530,1,15.66,1,76.76,367.06,15.59,55428.34,249836,13789,288213,18118.5,0.3326,332.57,NA,4,NA,NA,23691.43,9804.83,47645,1864,16450,288.38,1401.32,54.82,14424.67,69394,2859,29925,86.548,424.26,2041,84.09,NA,32,10,"PERMIAN BASIN","","NM",10,"22S",27,"SESW",NA,NA,NA,NA,3763,5206,1443,"HOLLY TRANSPORTATION, LLC","DCP OPERATING COMPANY, LP",NA,NA,32.4008522,-104.1787643,32.401088,-104.1785639,577231.860775013,3585165.13919542,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"132",30015340660000,"Carlsbad #2",2160.76573050439,"MEAD","007","MEAD","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","CARLSBAD","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. WOLFCAMP","GAS","MULTIPLE",3106,"KB",3100.51,11775,11766.5,"GAS","ACTIVE",2,"105582631,128281983","MULTIPLE","MULTIPLE","2005-05-15","2005-09-15","V",11284,11576,292,NA,292,"2005-08-01","2022-10-01",192,"","",715,NA,50,24,"FLOWING","2005-09-18","InitialPotentialTest","2013-08-29","InitialPotentialTest",4342.17,8,26053,8,611,99,26.053,8,14.87,89.22,2.09,159725.82,912641,7619,12428,119784.88,0.9584,958.355,825,57,NA,14473.68,NA,18562.5,111375,0,2348,63.57,381.42,0,40537.83,243227,0,4897,243.227,138.83,832.97,0,8896,646,265,"PERMIAN BASIN","","NM",8,"22S",27,"NWNE",NA,NA,NA,NA,9025,11576,2551,"MULTIPLE","MULTIPLE",NA,NA,32.411461,-104.2099,32.4112508,-104.2094937,574294.978392919,3586319.10361919,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"133",30015341530000,"Carlsbad #2",1444.99443698048,"MEAD","008","MEAD","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","CARLSBAD","EDDY (NM)","DELAWARE","DELAWARE",NA,"MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)","MORROW, SOUTH (PRO GAS)",3111,"KB",3086,11825,11825,"GAS","ACTIVE",1,"105693093","COM","326006","2005-06-25","2005-09-21","V",11233,11598,365,NA,365,"2005-10-01","2022-10-01",201,"","",2509,NA,15,24,"FLOWING","2005-10-27","InitialPotentialTest","2005-10-27","InitialPotentialTest",12843.83,2,77063,2,72,123,77.063,2,35.19,211.13,0.2,216654.49,1299249,113,8618,11497778.76,1.2999,1299.927,346,NA,NA,NA,NA,52219.5,313317,0,2061,143.07,858.4,0,78903.83,473423,0,3219,473.423,216.17,1297.05,0,3259,NA,11,"PERMIAN BASIN","","NM",8,"22S",27,"NESE",NA,NA,NA,NA,11233,11598,365,"PLAINS MARKETING L.P.","ENTERPRISE FIELD SERVICES L.L.C.",NA,NA,32.4041176,-104.2071381,32.4044359,-104.2068518,574560.731174629,3585506.98025056,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"134",30015342410000,"Loving, Conoco",1487.78392307528,"MERCURY FEE","001","MERCURY FEE","RAYBAW OPERATING, LLC","RAYBAW OPERATING, LLC","RAYBAW OPERATING, LLC","","LOVING","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. MORROW","MORROW, NORTH (GAS)","MULTIPLE",3089,"KB",3070,12730,12730,"GAS","ACTIVE",2,"107185962,109489795","MULTIPLE","MULTIPLE","2005-08-02","2005-10-15","V",12382,12394,12,NA,12,"2005-10-01","2022-11-01",187,"","",1109,NA,NA,24,"FLOWING","2005-10-14","InitialPotentialTest","2005-10-17","InitialPotentialTest",6767.17,4,40603,4,32,25,40.603,4,563.93,3383.58,2.67,171692.68,1029808,58,1196,17755310.34,1.0302,1030.156,985,NA,NA,NA,NA,32980.5,197883,0,94,2748.38,16490.25,0,60164.67,360988,0,283,360.988,5013.72,30082.33,0,14947,NA,9,"PERMIAN BASIN","","NM",19,"23S",28,"NESE",NA,NA,NA,NA,12382,12394,12,"MULTIPLE","MULTIPLE",NA,NA,32.2878304,-104.1214066,32.2883241,-104.1211125,582728.948983097,3572679.08778269,-104.108931792669,32.296066708746,583896.039563395,3573601.80148647,TRUE
"135",30015342560000,"Carlsbad #2",1751.77764440487,"FORNI","004","FORNI","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","CARLSBAD","EDDY (NM)","DELAWARE","DELAWARE",NA,"STRAWN (GAS)","STRAWN (GAS)","MULTIPLE",3108,"KB",3076,12165,12165,"GAS","ACTIVE",2,"107186122,128928148","MULTIPLE","MULTIPLE","2005-10-21","2006-01-25","V",11535,11960,425,NA,425,"2006-01-01","2022-10-01",176,"","",523,NA,19,24,"FLOWING","2006-02-10","InitialPotentialTest","2015-01-14","InitialPotentialTest",2423,2,14538,2,211,146,14.538,2,5.7,34.21,0.5,94425.22,529357,6199,19140,85393.93,0.5666,566.551,2466,37,166,66648.65,NA,8506.17,51037,0,0,20.01,120.09,0,13823.33,82940,0,0,82.94,32.53,195.15,0,33980,556,1553,"PERMIAN BASIN","","NM",15,"22S",27,"SWNE",NA,NA,NA,NA,10520,11960,1440,"MULTIPLE","MULTIPLE",NA,NA,32.3956184,-104.1754456,32.3958618,-104.1752152,577548.446134662,3584587.35171138,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"136",30015344550000,"Carlsbad #2",1984.91443188914,"FORNI","005","FORNI","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","OTIS","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. MORROW","ATOKA (G)","MULTIPLE",3111,"KB",3079,12210,12210,"GAS","ACTIVE",2,"108930649,113542226","MULTIPLE","MULTIPLE","2006-01-12","2006-03-19","V",11571,11600,29,NA,29,"2006-04-01","2022-10-01",190,"","",1568,NA,2,24,"FLOWING","2006-03-19","InitialPotentialTest","2006-04-11","InitialPotentialTest",9794.5,1,57711,1,176,1,58.767,1,337.74,1990.03,6.07,169325.46,1008087,1311,3525,768945.08,1.016,1015.953,602,NA,NA,NA,420564.89,46577.5,275943,587,957,1606.12,9515.28,20.24,72314.5,429957,655,1214,433.887,2493.6,14826.1,22.59,5406,2,NA,"PERMIAN BASIN","","NM",15,"22S",27,"NWSE",NA,NA,NA,NA,10921,11600,679,"MULTIPLE","MULTIPLE",NA,NA,32.3898277,-104.1748428,32.3901305,-104.1745225,577610.093469441,3583945.86512697,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"137",30015345570000,"Carlsbad #2",1948.88077928905,"SS SNAKEBITE FEE","001","SS SNAKEBITE FEE","CONCHO OPERATING","CONOCOPHILLIPS","COG OPERATING LLC","COP","ESPERANZA","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. BONE SPRINGS","DELAWARE","DELAWARE",3096,"KB",3084,5330,5330,"OIL","ACTIVE",1,"110423383","COM","308118","2006-02-27","2006-05-10","V",5164,5186,22,NA,22,"2006-05-01","2022-11-01",193,"","",540,263,213,24,"FLOWING","2006-05-13","InitialPotentialTest","2006-05-13","InitialPotentialTest",5864.5,3,10803,3,4064,3,35.187,3,266.57,491.05,184.73,165294.15,329983,110297,335194,2991.77,0.9918,991.765,1911,255,1876,7494.12,2623.6,25443.83,46163,17750,16633,1156.54,2098.32,806.82,36664,68100,25314,24091,219.984,1666.55,3095.45,1150.64,5976,1458,9434,"PERMIAN BASIN","","NM",9,"22S",27,"NENE",NA,NA,NA,NA,5164,5186,22,"PLAINS MARKETING L.P.","DCP OPERATING COMPANY, LP",NA,NA,32.4139671,-104.1869049,32.413765,-104.1870494,576455.210218596,3586613.1322315,-104.193947682858,32.3974334270584,575806.778821414,3584775.28756585,TRUE
"138",30015345880000,"mid-south #2 (BLM)",1400.64712850442,"CASS DRAW 30","001","CASS DRAW 30","MEWBOURNE OIL","MEWBOURNE OIL","MEWBOURNE OIL CO","","DUBLIN RANCH","EDDY (NM)","DELAWARE","DELAWARE",NA,"T. TD","MORROW (GAS)","MORROW (GAS)",3067,"KB",3049,12500,12500,"GAS","ACTIVE",1,"110423197","COM","034104","2007-03-28","2007-05-23","V",12332,12345,13,NA,13,"2007-05-01","2022-10-01",185,"","",2265,NA,1,24,"FLOWING","2007-05-24","InitialPotentialTest","2007-05-24","InitialPotentialTest",57707.33,15,346244,15,92,89,346.244,15,4439.03,26634.15,7.08,745762.18,4473421,192,8325,23299067.71,4.4746,4474.573,1669,NA,NA,NA,NA,63342.33,380054,0,157,4872.49,29234.92,0,192068.83,1152395,3,547,1152.413,14774.53,88645.77,0.23,22792,NA,183,"PERMIAN BASIN","","NM",30,"22S",28,"SESW",NA,NA,NA,NA,12332,12345,13,"","ENTERPRISE FIELD SERVICES L.L.C.",NA,NA,32.3581696,-104.1293793,32.3582914,-104.1297082,581914.852583925,3580470.32239747,-104.126102741799,32.3458448994836,582234.299210755,3579106.58993427,TRUE
